source_frame_id,discovery_month,temporal_tier,analysis_use,ledger_status,event_ids,candidate_ids,promoted_event_ids,triage_rows,source_files,notes
supranational_crypto_2017_2026,2024-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2025-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2026-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2026-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2026-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2026-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2026-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2008-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2009-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2010-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2011-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2012-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2013-01,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2013-02,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2013-03,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,1,sources/source_frame_triage/us_federal_enforcement_archives.csv,class-level guidance with no concrete target
us_federal_enforcement_crypto_2017_2026,2013-04,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
us_federal_enforcement_crypto_2017_2026,2013-05,historical_baseline_2013_2016,historical_baseline,searched_no_candidate,,,,1,sources/source_frame_triage/us_federal_enforcement_archives.csv,non-blockchain digital-currency precursor retained as screened context not comparable crypto target
us_federal_enforcement_crypto_2017_2026,2013-06,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2013-07,historical_baseline_2013_2016,historical_baseline,candidate_found,,sec-shavers-btcst-2013,,0,candidate_triggers/sec-shavers-btcst-2013.yaml,Historical-baseline SEC Bitcoin enforcement candidate. Promotion needs replayable case filings and a scoped platform/asset/rail observation rather than relying on the SEC press release alone.
us_federal_enforcement_crypto_2017_2026,2013-08,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2013-09,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2013-10,historical_baseline_2013_2016,historical_baseline,candidate_found,silk-road-doj-seizure-2013,candidate-silk-road-doj-seizure-2013,silk-road-doj-seizure-2013,0,"events/silk-road-doj-seizure-2013.yaml,candidate_triggers/silk-road-doj-seizure-2013.yaml","Historical-baseline marketplace seizure candidate. Promotion needs website seizure evidence, forfeiture/order anchors, and wallet-level asset evidence that can be represented without contaminating 2017+ comparable denominators."
us_federal_enforcement_crypto_2017_2026,2013-11,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2013-12,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-01,historical_baseline_2013_2016,historical_baseline,searched_no_candidate,,,,1,sources/source_frame_triage/us_federal_enforcement_archives.csv,class-level administrative rulings with no named enforcement target
us_federal_enforcement_crypto_2017_2026,2014-02,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-03,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-04,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-05,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-06,historical_baseline_2013_2016,historical_baseline,candidate_found,,sec-voorhees-satoshidice-2014,,0,candidate_triggers/sec-voorhees-satoshidice-2014.yaml,Historical-baseline SEC unregistered-offering candidate. Promotion needs archived SatoshiDICE / FeedZeBirds surface evidence or a defensible no-change coverage row.
us_federal_enforcement_crypto_2017_2026,2014-07,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-08,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-09,historical_baseline_2013_2016,historical_baseline,candidate_found,,shrem-faiella-bitcoin-exchange-2014,,0,candidate_triggers/shrem-faiella-bitcoin-exchange-2014.yaml,Historical-baseline DOJ exchange/MSB candidate. Promotion needs a clean target split between BitInstant and BTCKing plus evidence of platform or rail-state change.
us_federal_enforcement_crypto_2017_2026,2014-10,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-11,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2014-12,historical_baseline_2013_2016,historical_baseline,candidate_found,,"powell-unlicensed-bitcoin-exchange-2014,sec-burnside-bitcoin-stock-exchange-2014",,0,"candidate_triggers/powell-unlicensed-bitcoin-exchange-2014.yaml,candidate_triggers/sec-burnside-bitcoin-stock-exchange-2014.yaml",Historical-baseline DOJ unlicensed Bitcoin exchange candidate. Likely baseline-only unless a replayable exchange surface or custody/rail reaction can be recovered. | Historical-baseline SEC virtual stock-exchange candidate. Promotion requires archived exchange-domain state and a target-level decision on BTC Trading versus LTC-Global.
us_federal_enforcement_crypto_2017_2026,2015-01,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2015-02,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2015-03,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2015-04,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2015-05,historical_baseline_2013_2016,historical_baseline,candidate_found,,ripple-fincen-xrp-2015,,0,candidate_triggers/ripple-fincen-xrp-2015.yaml,Historical-baseline FinCEN/XRP candidate. Promotion needs settlement/order anchors and a conservative observation surface; do not treat general AML undertakings as a layer change without replayable evidence.
us_federal_enforcement_crypto_2017_2026,2015-06,historical_baseline_2013_2016,historical_baseline,candidate_found,nydfs-bitlicense-2015-06,,,0,events/nydfs-bitlicense-2015-06.yaml,
us_federal_enforcement_crypto_2017_2026,2015-07,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2015-08,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2015-09,historical_baseline_2013_2016,historical_baseline,candidate_found,,"coinflip-cftc-derivabit-2015,teraexchange-cftc-bitcoin-swap-2015",,0,"candidate_triggers/coinflip-cftc-derivabit-2015.yaml,candidate_triggers/teraexchange-cftc-bitcoin-swap-2015.yaml",Historical-baseline CFTC Bitcoin options candidate. Promotion needs archived Derivabit platform evidence and whether the cease-and-desist produced a measurable service-state change. | Historical-baseline CFTC Bitcoin swap candidate. Promotion likely needs a narrow market-venue observation or should remain baseline-only.
us_federal_enforcement_crypto_2017_2026,2015-10,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2015-11,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2015-12,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-01,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-02,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-03,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-04,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-05,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-06,historical_baseline_2013_2016,historical_baseline,candidate_found,,bitfinex-cftc-retail-commodity-2016,,0,candidate_triggers/bitfinex-cftc-retail-commodity-2016.yaml,"Historical-baseline Bitfinex/CFTC candidate. Promotion needs evidence of custody, margin, or U.S.-user service changes tied to the order."
us_federal_enforcement_crypto_2017_2026,2016-07,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-08,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-09,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-10,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2016-11,historical_baseline_2013_2016,historical_baseline,candidate_found,,coinbase-irs-john-doe-summons-2016,,0,candidate_triggers/coinbase-irs-john-doe-summons-2016.yaml,Historical-baseline court/IRS summons candidate. Promotion needs Coinbase response or narrowed production-order evidence; the legal order alone is not a service-layer change.
us_federal_enforcement_crypto_2017_2026,2016-12,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-07,comparable_main_2017_present,comparable_analysis,candidate_found,"alphabay-hansa-doj-2017,btc-e-doj-2017",candidate-alphabay-hansa-doj-2017,alphabay-hansa-doj-2017,0,"events/alphabay-hansa-doj-2017.yaml,events/btc-e-doj-2017.yaml,candidate_triggers/alphabay-hansa-doj-2017.yaml",Candidate S3 takedown case. Promotion needs domain seizure / marketplace frontend evidence and a decision on whether AlphaBay and Hansa are one joint operation event or separate frame units.
us_federal_enforcement_crypto_2017_2026,2017-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2017-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2018-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2019-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-02,comparable_main_2017_present,comparable_analysis,candidate_found,,helix-doj-mixer-2020,,0,candidate_triggers/helix-doj-mixer-2020.yaml,Candidate S3 mixer case. Promotion needs Wayback/domain-state evidence for Helix or Grams surfaces and any custody/offramp response evidence.
us_federal_enforcement_crypto_2017_2026,2020-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-10,comparable_main_2017_present,comparable_analysis,candidate_found,,bitmex-cftc-doj-2020,,0,candidate_triggers/bitmex-cftc-doj-2020.yaml,"Candidate S3 exchange-enforcement case. Promotion needs BitMEX user-region restrictions, KYC / access-change evidence, or anchored no-change coverage after the CFTC/DOJ action."
us_federal_enforcement_crypto_2017_2026,2020-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2020-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2021-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2022-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2022-02,comparable_main_2017_present,comparable_analysis,candidate_found,blockfi-sec-lending-2022,candidate-blockfi-sec-lending-2022,blockfi-sec-lending-2022,0,"events/blockfi-sec-lending-2022.yaml,candidate_triggers/blockfi-sec-lending-2022.yaml",Candidate S3 product-removal case. Promotion needs replayable BlockFi product pages or customer notices showing halt to new US interest-account offerings.
us_federal_enforcement_crypto_2017_2026,2022-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2022-04,comparable_main_2017_present,comparable_analysis,candidate_found,hydra-doj-2022,,,0,events/hydra-doj-2022.yaml,
us_federal_enforcement_crypto_2017_2026,2022-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2022-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2022-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2022-08,comparable_main_2017_present,comparable_analysis,candidate_found,pertsev-nl-arrest-2022,,,0,events/pertsev-nl-arrest-2022.yaml,
us_federal_enforcement_crypto_2017_2026,2022-09,comparable_main_2017_present,comparable_analysis,candidate_found,cftc-v-ooki-dao-2022,,,0,events/cftc-v-ooki-dao-2022.yaml,
us_federal_enforcement_crypto_2017_2026,2022-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2022-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2022-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2023-01,comparable_main_2017_present,comparable_analysis,candidate_found,bitzlato-doj-2023,,,0,events/bitzlato-doj-2023.yaml,
us_federal_enforcement_crypto_2017_2026,2023-02,comparable_main_2017_present,comparable_analysis,candidate_found,kraken-sec-staking-2023,candidate-kraken-sec-staking-2023,kraken-sec-staking-2023,0,"events/kraken-sec-staking-2023.yaml,candidate_triggers/kraken-sec-staking-2023.yaml","Candidate S3 service-removal case. Promotion needs archived Kraken terms, help-center, or customer-facing notice showing US staking shutdown."
us_federal_enforcement_crypto_2017_2026,2023-03,comparable_main_2017_present,comparable_analysis,candidate_found,"chipmixer-doj-2023,sec-beaxy-platform-shutdown-2023",candidate-sec-beaxy-platform-shutdown-2023,sec-beaxy-platform-shutdown-2023,0,"events/chipmixer-doj-2023.yaml,events/sec-beaxy-platform-shutdown-2023.yaml,candidate_triggers/sec-beaxy-platform-shutdown-2023.yaml",Candidate S3 direct platform-shutdown case. Promotion needs archived Beaxy shutdown/customer-return pages and a replayable frontend observation.
us_federal_enforcement_crypto_2017_2026,2023-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
us_federal_enforcement_crypto_2017_2026,2023-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
